,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
156,3,2.2174923419952393,-2.8313159824393144,-3.721635599997308,-1.9968488386586016,-3.570291410442215,-2.110297987178104,-3.415991894370201,-2.245126517706779,76.6113588809967,5
157,4,-0.9514966011047363,-4.6503332748151145,-5.517645557404056,-3.713653931647938,-5.39864049716991,-3.877101233962035,-5.26440323687582,-4.032933954709006,79.49665641784668,5
158,5,3.0235702991485596,-3.035244345097277,-3.774706596383699,-2.35308937083624,-3.656604063266619,-2.4757893060750362,-3.515985970265584,-2.5842592845941756,67.96545934677124,5
159,6,0.7105605602264404,0.11433297144962683,-0.4733297248028647,0.6673609741514378,-0.38702976220109175,0.5910790063586354,-0.2683242808050535,0.4890770523513479,69.40671467781067,5
160,7,-0.19079303741455078,-0.3035611222321619,-0.9226825609388684,0.2719304641934901,-0.8337418130302024,0.1982440835411617,-0.6856071074315763,0.105163947491642,65.18516087532043,5
161,8,4.762380361557007,0.33879396651937227,-0.3243040364803069,1.005875074254601,-0.1938496110715458,0.8811712318060734,-0.07584346975301721,0.7693233187199083,66.73516368865967,5
162,9,1.091264009475708,-2.6837711143748977,-3.431390544938876,-1.9191261074412478,-3.3363187220904016,-2.0270025047821565,-3.2134286102289304,-2.1842110255051392,70.93982338905334,5
163,10,-0.6432602405548096,-3.0685704649705006,-3.9426336893873937,-2.1641848186736574,-3.8150063140080577,-2.31695408772446,-3.7146081350853883,-2.5113797118855854,68.31990146636963,5
164,11,4.100449562072754,1.0136028275769602,0.15405719285073693,1.8224523902986118,0.2675656102244109,1.6964129012672378,0.4411815955254612,1.5385896906640604,66.78307747840881,5
165,12,1.2887787818908691,-0.6217468741446562,-1.4432754595118034,0.19873181362286654,-1.297018292440163,0.07682438292892937,-1.1395595236272267,-0.07385601369527171,82.06458520889282,5
166,13,-0.5002367496490479,-2.846666436022213,-3.7922702404423747,-1.83851911668896,-3.6184328024710077,-1.996262862763264,-3.470613274934729,-2.185493157343624,69.31286454200745,5
167,14,4.5534348487854,0.3124747308907864,-0.5565602393750709,1.1663443381303862,-0.4240658563507592,1.0121943255322037,-0.27078778376385215,0.838896369037069,66.80546450614929,5
168,15,2.281412363052368,0.31526389567491325,-0.30520389751373944,0.9828143484247954,-0.24502675054942724,0.8590687756309174,-0.11914832982953073,0.7503347713490585,63.53059101104736,5
169,16,0.012421607971191406,-0.18789069197517005,-0.8082194472156321,0.4503040375137989,-0.6994082494530902,0.31902272358512496,-0.5651599462170199,0.2195854558619471,64.05661010742188,5
170,17,5.896914720535278,4.022412110969586,3.1077816772781417,4.942079103088325,3.2518943262431415,4.795703397655969,3.4064693813262577,4.629462809253734,69.0761923789978,5
171,18,1.6142628192901611,-0.07668813535749303,-0.6407668932248013,0.4731496362224283,-0.5487682369311687,0.39612317625135146,-0.4505531338617787,0.2856622189715034,72.74695444107056,5
172,19,-0.06267118453979492,-0.3546141145249536,-0.9215459174573986,0.17932974523152045,-0.8112520569653536,0.09745283756257717,-0.7171292239937922,0.01588018259928376,64.36945819854736,5
173,20,4.661898374557495,2.6373069150753277,1.8532778329549302,3.471701768835869,1.98309382874902,3.3073334871918845,2.135890931056134,3.1813059004294124,71.49736428260803,5
174,21,2.7380034923553467,0.7383198999407051,-0.07482437378147269,1.5650040070075806,0.059615350086432185,1.4396230760502264,0.21150734548174135,1.270970971704629,64.37119698524475,5
175,22,0.6798310279846191,-0.43927389535229394,-1.274643552572029,0.3788430787459254,-1.0871846139184598,0.2664008931385409,-0.961622365454333,0.10671167538062297,67.6818437576294,5
176,23,4.968369722366333,2.057923202704946,1.1955845807214964,2.9208295985929515,1.3452258833072972,2.75688893390017,1.5069506268273754,2.6190082799143273,60.421846866607666,5
177,24,2.5908095836639404,1.3745111665298393,0.643624500341702,2.1856399596701594,0.7475351315651036,2.020512484500316,0.8747532918100075,1.8886947712640167,58.590312004089355,5
178,25,0.06330060958862305,0.2641982389989524,-0.3104142267643388,0.8241224697294393,-0.2134694025329223,0.7480327958911078,-0.08976133853963159,0.6516852819204416,60.22008442878723,5
179,26,5.668656826019287,4.140745682758643,3.140520611850677,5.149718897210826,3.2805823596545105,4.96479275938046,3.4438366751514455,4.778756041454837,56.95849275588989,5
180,27,4.2979655265808105,0.8745655073987427,0.15975948858075126,1.6079131138902762,0.2783569262465301,1.510173660487132,0.42828689007680115,1.3575079164360837,56.07806181907654,5
181,28,0.029698848724365234,-0.4588014555367718,-1.0159104678734985,0.0734708291176985,-0.9112737573304648,0.006102166853042827,-0.8123796620785924,-0.08455243878503986,57.7112238407135,5
182,29,5.4266602993011475,3.3990963717894456,2.578988677532146,4.252241130775369,2.697200353234221,4.132696740019554,2.8180804921781126,3.9693948386296363,55.68819975852966,5
183,30,2.3848793506622314,0.5096610726626242,-0.18002291970600243,1.2515527048807715,-0.09795232695533737,1.1264617713868772,0.04284803878718933,0.9826147740899807,56.30584001541138,5
184,31,0.06764483451843262,0.2052974777233896,-0.37786563677397583,0.7388016829336005,-0.2703171290189843,0.6844031845788521,-0.18383946961617315,0.5734704747591501,54.69016075134277,5
185,32,5.719341039657593,3.6396493154565444,2.656615844882262,4.66630842370611,2.8322195142931816,4.536105997897439,3.0182841974095633,4.325743119594638,52.85286903381348,5
186,33,2.44805908203125,0.5776442047349513,-0.014641328262745366,1.2158504202593534,0.047317143761312845,1.128488291202647,0.17773058851886628,1.0115397693794672,53.345396518707275,5
187,34,0.013771772384643555,0.1824133167915044,-0.3664584643973358,0.7434108220113487,-0.267337530700019,0.6239057367906999,-0.17655442768964272,0.5293126043430231,52.05448794364929,5
188,35,6.588260889053345,4.138594436414554,2.9969800982222674,5.274868575029704,3.165300109521403,5.077235903169665,3.385196304458026,4.850857955788653,48.64535593986511,5
