,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
189,0,1.8337821964378134,-4.74177986254512,-5.9079388930581365,-3.4996807564283934,-5.7860606940346715,-3.8012180828903146,-5.574827104236849,-4.034256480660249,0.06534266471862793,6
190,1,-0.7122200915300817,-5.403717332999472,-6.6323041862042835,-4.072553137857261,-6.462744923070557,-4.357395987912011,-6.206632927289835,-4.552393537406052,0.03011631965637207,6
191,2,3.4445094370907783,-2.4078352925860345,-3.4625159877695695,-1.4359553371005416,-3.303311967603511,-1.605348376647717,-3.118749194435644,-1.7703544383389627,0.028717041015625,6
192,3,3.472975060703392,-3.0163508503524525,-4.0187746355029486,-2.027412271386665,-3.8523004854142915,-2.214398421662056,-3.669576991077638,-2.405477042261103,0.05431795120239258,6
193,4,-0.6109633263461594,-4.350261448101811,-5.450064318132943,-3.169081456616624,-5.255458403004436,-3.338044321381261,-5.0634742322155,-3.5974264717940487,0.03051590919494629,6
194,5,3.7197089559043364,-2.849412622299889,-3.9258222972191277,-1.90031868003403,-3.8094525904918695,-2.0558074978813075,-3.5623355069816918,-2.2340269083990063,0.027623891830444336,6
195,6,2.4523674244522087,-4.937922220592983,-6.296352011018696,-3.6041208221980514,-6.130370457813061,-3.8120360936508995,-5.822653916426161,-4.099387412485333,0.054138898849487305,6
196,7,-2.125583613763408,-5.489461583902978,-6.91290121012989,-4.131852351731699,-6.645426488132871,-4.36334540734273,-6.382641064579799,-4.585515433504005,0.030436992645263672,6
197,8,3.822568580869612,-2.2558857419439473,-3.3093573883292553,-1.2765158452317797,-3.130864433508072,-1.4171632758079025,-2.944842228953921,-1.6190645759240652,0.05262255668640137,6
198,9,1.7873505810661063,-5.130681190977601,-6.447302439143193,-3.8174016180423904,-6.245770791172871,-4.016882696497137,-5.997645967123509,-4.266193837948492,0.028600454330444336,6
199,10,-1.9043365405160506,-5.652230120293199,-6.959488805398509,-4.316927093602422,-6.793076711724795,-4.480932980446567,-6.5081998984707745,-4.761623299129501,0.03035759925842285,6
200,11,3.4655792596871033,-2.004236583213587,-3.0231212629831026,-0.9905103694031975,-2.8563921957153293,-1.1290338541339842,-2.6858869500726597,-1.3077268215680715,0.0531160831451416,6
201,12,3.0500816287681185,-4.829730223097943,-6.046347045664141,-3.5872712198939865,-5.821919609877391,-3.831009971937635,-5.629391146775946,-4.029357362181505,0.028652429580688477,6
202,13,-1.9269027620136427,-5.269737674348883,-6.679303874167949,-3.9606277478725254,-6.460258043626749,-4.163083866179422,-6.226799131448076,-4.441800141459902,0.02992415428161621,6
203,14,3.837499644096034,-1.4300007342626793,-2.4985714110961537,-0.2582236050581907,-2.3509609047840176,-0.5457785886607429,-2.118919765948279,-0.74065696950363,0.051908254623413086,6
204,15,2.411269309258897,-2.5348399493067197,-3.3397603265622684,-1.712664822509421,-3.168975621981092,-1.8572255033062164,-2.9801316126150645,-2.040140552458409,0.0275423526763916,6
205,16,0.24109431483711358,-1.8537471992993784,-2.658645949101653,-1.0157512265631234,-2.540824407062984,-1.1597841502748834,-2.3970492850536993,-1.3146503536348713,0.030167579650878906,6
206,17,3.3665240202652327,-2.5901275433494884,-3.4790834741332177,-1.65923102827519,-3.3444030178287263,-1.808330228087676,-3.1868126495302413,-2.0013816398135584,0.050104618072509766,6
207,18,2.105192658142173,-5.018611738862945,-6.1857103956531345,-3.8662438736531732,-6.011845730470186,-4.029379601069531,-5.795136309617025,-4.288166775350835,0.028226613998413086,6
208,19,-0.21417885516923,-4.331920555338134,-5.360467518171404,-3.259110841433726,-5.224370269878602,-3.4391770415818232,-5.0245006101911445,-3.661398798098468,0.029230833053588867,6
209,20,3.736220786850182,-2.3768272212763812,-3.463638683509581,-1.3455639681597555,-3.306248315127406,-1.5486892686902725,-3.111299583181679,-1.7166823695100182,0.0512690544128418,6
210,21,3.321310186392454,-3.71250795296873,-4.614681261255123,-2.855493163891126,-4.47256647285806,-2.993693258897565,-4.3169804636707605,-3.154005368413742,0.028496742248535156,6
211,22,-0.48670560150598446,-4.983495110281983,-6.049206146104386,-4.0578538818565955,-5.8816507352916,-4.158109256966594,-5.686134531503049,-4.3267064041918,0.029953956604003906,6
212,23,3.8554749985107777,-2.636613414144804,-3.6460214761579044,-1.5458304672934917,-3.429213564286776,-1.7604817706996316,-3.301419885676896,-1.9398055885382683,0.05053377151489258,6
213,24,1.4980584171158433,-4.340001813851039,-5.524811764497562,-3.1574567002169074,-5.3633850480050755,-3.3436493550504793,-5.1615895668078675,-3.5408083585090013,0.028426408767700195,6
214,25,0.3095425589920279,-4.870966515078388,-5.880959921087906,-3.8109185835708788,-5.755058328989036,-3.9772400089515734,-5.5632665091044355,-4.146389749857866,0.0292966365814209,6
215,26,3.4674973567783383,-2.971608492823013,-4.113372630324357,-1.9400126435126899,-3.8857878624011435,-2.138574471137459,-3.7065215516710572,-2.2973940595509506,0.05206108093261719,6
