,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
189,0,2.0281196982087244,-4.599278203664608,-6.136613943237756,-2.936823494431924,-5.906865700062009,-3.2225907340583295,-5.637364831272241,-3.5237222959832435,0.19711542129516602,6
190,1,-0.6874500796416345,-5.6444364117750725,-7.448961037997713,-3.75250733890193,-7.144803800936671,-4.03072906886301,-6.819437743702885,-4.3891028613666725,0.23427104949951172,6
191,2,3.5695953684114747,-2.458912719565379,-3.8987837798097624,-0.9802679309142083,-3.684341634747316,-1.2447381581931118,-3.397620570383389,-1.5174424198643501,0.19420552253723145,6
192,3,3.381543373330137,-2.257555364317108,-3.6497246124700466,-0.953263045336427,-3.4090910904703824,-1.1985034656863947,-3.1272002624573583,-1.375787169787725,0.23667526245117188,6
193,4,-0.645081385350137,-4.547352558784137,-6.084178250925114,-3.0707489682056646,-5.864281192686853,-3.292716582619047,-5.583511252372891,-3.5364503545287342,0.20598053932189941,6
194,5,3.987098410307787,-3.3820770312339596,-4.855954916465291,-2.0306213689028056,-4.6013745089886156,-2.2690047891683554,-4.314569135144783,-2.540617313964714,0.260162353515625,6
195,6,2.5021407283858905,-5.010810074004148,-6.862283595837985,-3.195309014024517,-6.550737600633112,-3.441985613836663,-6.183738904751087,-3.826102666094048,0.21276450157165527,6
196,7,-2.1453356225755167,-5.474423221227,-7.41442256248233,-3.6073079518309035,-7.040478121954052,-3.8916097976633686,-6.703681734041437,-4.226233213696372,0.23270463943481445,6
197,8,3.9164399006029846,-2.16478647034635,-3.584405620483065,-0.7822058425200189,-3.3555509332912763,-0.9758948096814584,-3.0811808278648574,-1.252597176762842,0.2039792537689209,6
198,9,1.709619685583107,-4.97368848088123,-6.775943447305145,-3.2316900468317975,-6.4566151100431455,-3.4752722181864533,-6.179447605631469,-3.789513451541181,0.23431801795959473,6
199,10,-1.969463231582865,-5.420792644113569,-7.198312839541569,-3.634589874598531,-7.007060912160867,-3.856122987878573,-6.60239868994168,-4.168503646201958,0.2140212059020996,6
200,11,3.537926808647047,-1.858057842190314,-3.3060209773954417,-0.35782379582374335,-3.1234720891750185,-0.6360723369257022,-2.7979960436500493,-0.9118350636619296,0.23338603973388672,6
201,12,2.7232263384819144,-4.349162792141606,-5.943638627701564,-2.68755080533891,-5.74541798726184,-2.9370286617585593,-5.465404847346907,-3.2295744601323793,0.20125365257263184,6
202,13,-2.197955223811963,-4.821388945042049,-6.585120088912686,-2.967471249509451,-6.321254872477659,-3.2017176168600066,-5.989240533225268,-3.556930468875263,0.2352614402770996,6
203,14,3.836748413455541,-0.8312144190814444,-2.413794825070009,0.6402227289351083,-2.103616309131041,0.3864122633836451,-1.847325325726516,0.13302168691816116,0.201310396194458,6
204,15,2.7515240071364238,-2.785454717044229,-3.8355357393967084,-1.7607777694585325,-3.6991065235595615,-1.9751303109230467,-3.523677766789807,-2.1521624326159445,0.2408900260925293,6
205,16,0.4337163788234516,-2.5813938837273662,-3.8107516367307586,-1.3586720167305744,-3.594733100775453,-1.6247185643433633,-3.3447191435162615,-1.8125058493859512,0.20502758026123047,6
206,17,3.6921027678900167,-3.0356355027926294,-4.381411254862702,-1.6828605392064182,-4.190365473302264,-1.8763203773535742,-3.9081717442875417,-2.150136280404784,0.23501229286193848,6
207,18,1.884433517339691,-4.645990037919722,-6.340029242973502,-2.8627926382899664,-6.110134978254791,-3.185237274636798,-5.779201356490619,-3.532581053064607,0.21125507354736328,6
208,19,-0.3015460441545565,-3.9538203860105803,-5.529793316722864,-2.3885750355862716,-5.2797837332587,-2.6444279139045266,-4.948228996901867,-2.9376255949910917,0.2209458351135254,6
