,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
153,0,-0.2761539850110726,-2.9707181431685195,-4.197139926774402,-1.652230470223463,-4.006671175821901,-1.8414148931527279,-3.7916081508952058,-2.1066895590449626,0.06414198875427246,5
154,1,-0.109251415979994,-3.000568204087877,-4.240022877105059,-1.6774500772845033,-4.084112590457083,-1.943436292157393,-3.842740992863526,-2.1831382347673807,0.1321861743927002,5
155,2,-1.4160534057135399,-0.3223412844068779,-1.418675628248124,0.7938282503940349,-1.2992210305465146,0.6420083314309166,-1.0693706831643985,0.4634461978372095,0.06326627731323242,5
156,3,-7.696015644512028,-3.113801878235534,-4.598319080464523,-1.5929870089674438,-4.387287836820816,-1.8595668882279948,-4.1551315413900225,-2.1193737949724163,0.06872963905334473,5
157,4,-7.246976294392951,-5.777265424875814,-7.176994250304654,-4.245773732458201,-6.9783343526147235,-4.493491608033303,-6.711116601595257,-4.822247767351831,0.07573413848876953,5
158,5,-4.318578025061427,-3.374640026464715,-4.432585222145868,-2.334285590434927,-4.281239656437191,-2.5157032633746783,-4.087034869062449,-2.70930739003918,0.06415748596191406,5
159,6,0.3220464128842767,0.12575241183159983,-0.5390921153091931,0.7845140442099382,-0.4235556232051045,0.6643554330373664,-0.3220235318449723,0.5477558523810342,0.08024382591247559,5
160,7,0.7455831147243887,-0.14393990382468055,-0.9491867355703574,0.6029765512630402,-0.7981086993697452,0.4923952121196862,-0.6595540032622471,0.34050080266946725,0.06421256065368652,5
161,8,1.8801573728581722,0.9870458693192251,0.15248753916137245,1.9020312345258963,0.30230568016910425,1.7330577805894865,0.42816830379066223,1.5903240754225985,0.11577415466308594,5
162,9,-1.4204788482893371,-2.3568759113291278,-3.708589234709698,-1.1757551832892905,-3.45707734192797,-1.3826209064463197,-3.177314270009757,-1.613297573886872,0.09987258911132812,5
163,10,-0.399489744726589,-2.817264897356298,-3.99751391122183,-1.5301787718668605,-3.8685662201087663,-1.7235917380304917,-3.6594388499515995,-2.029493728474931,0.08322405815124512,5
164,11,1.0787495914931517,1.0860954221296748,-0.20005477591179802,2.213262588562854,0.03414955062064744,2.0721993677695587,0.2638778610907763,1.8311008254146486,0.0666646957397461,5
165,12,1.3770045142528147,-0.8521638624123127,-2.1827400419512255,0.549048935176343,-1.9899226164767436,0.32596586151889173,-1.6954680482824565,0.0439987541215763,0.05619192123413086,5
166,13,-5.467959109301832,-3.1706570620170607,-4.738562101118034,-1.706002510451581,-4.501427188510431,-1.9744220658526173,-4.191320349742522,-2.2701079971854607,0.09625887870788574,5
167,14,2.0071376339323423,0.49574764676705313,-0.7264935663265651,1.7224951901952916,-0.5657183456000472,1.5331621451809345,-0.32910313172333583,1.3362463633095816,0.0642549991607666,5
168,15,0.9475153084332112,0.8721892542928861,0.061330206698092186,1.8300291507118494,0.18918818202527374,1.67570950262396,0.316412949280046,1.4712435983849241,0.09023928642272949,5
169,16,0.5741891133960682,0.08992709575687374,-0.6978231049602018,0.8820947327062273,-0.5925252692020972,0.7312557454130378,-0.44514045505754435,0.6078778025688534,0.1549537181854248,5
